FlowID,SrcIP,DstIP,SrcPort,DstPort,Protocol,FlowDuration,TotFwdPkts,TotBwdPkts,TotLenFwd,TotLenBwd,FwdPktLenMean,FwdPktLenStd,FwdPktLenMin,FwdPktLenMax,BwdPktLenMean,BwdPktLenStd,BwdPktLenMin,BwdPktLenMax,FlowIATMean,FlowIATStd,FlowIATMin,FlowIATMax,FwdIATMean,FwdIATStd,FwdIATMin,FwdIATMax,BwdIATMean,BwdIATStd,BwdIATMin,BwdIATMax,TotalFwdIAT,TotalBwdIAT,TotalBytes,TotalPackets,BytesPerSec,PktsPerSec,FwdBwdPktRatio,FwdBwdByteRatio,FwdPktLenPct25,FwdPktLenPct50,FwdPktLenPct75,FwdPktLenPct90,BwdPktLenPct25,BwdPktLenPct50,BwdPktLenPct75,BwdPktLenPct90,FlowIAT25,FlowIAT50,FlowIAT75,FlowIAT90,FwdIAT25,FwdIAT50,FwdIAT75,FwdIAT90,BwdIAT25,BwdIAT50,BwdIAT75,BwdIAT90,Fwd_SYN,Fwd_FIN,Fwd_RST,Fwd_PSH,Fwd_ACK,Fwd_URG,Bwd_SYN,Bwd_FIN,Bwd_RST,Bwd_PSH,Bwd_ACK,Bwd_URG,MinActive,MeanActive,MaxActive,StdActive,MinIdle,MeanIdle,MaxIdle,StdIdle,SrcPortCat,DstPortCat,URLs
21,10.245.159.193,10.245.159.142,59948,53,UDP,0.08887004852294922,1,1,74,246,74.0,0.0,74,74,246.0,0.0,246,246,0.08887004852294922,0.0,0.08887004852294922,0.08887004852294922,0,0,0,0,0,0,0,0,0.0,0.0,320,2,3600.7631965832143,22.50476997864509,1.0,0.3008130081300813,74.0,74.0,74.0,74.0,246.0,246.0,246.0,246.0,0.08887004852294922,0.08887004852294922,0.08887004852294922,0.08887004852294922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08887004852294922,0.08887004852294922,0.08887004852294922,0.0,0,0,0,0,Other,System,
22,10.245.159.193,10.245.159.142,61976,53,UDP,0.08845090866088867,1,1,74,275,74.0,0.0,74,74,275.0,0.0,275,275,0.08845090866088867,0.0,0.08845090866088867,0.08845090866088867,0,0,0,0,0,0,0,0,0.0,0.0,349,2,3945.691517291571,22.611412706541955,1.0,0.2690909090909091,74.0,74.0,74.0,74.0,275.0,275.0,275.0,275.0,0.08845090866088867,0.08845090866088867,0.08845090866088867,0.08845090866088867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08845090866088867,0.08845090866088867,0.08845090866088867,0.0,0,0,0,0,Other,System,
23,2409:40f3:c:d46b:59f7:c83e:8106:f1cc,2405:200:1630:1400::b854:b051,54798,443,TCP,125.53223085403442,67,81,23933,146715,357.2089552238806,525.1152122996064,74,1374,1811.2962962962963,1681.7336032227295,74,6574,0.8539607541090777,5.7430233251910305,0.0,45.00952100753784,1.9015551046891646,8.473605841320143,0.0,45.17876696586609,1.5688462108373642,7.722422076113351,0.0,45.07047510147095,125.50263690948486,125.50769686698914,170648,148,1359.3959004713697,1.1789800833866364,0.8271604938271605,0.1631257880925604,74.0,74.0,160.0,1374.0,109.0,1374.0,2674.0,3974.0,3.600120544433594e-05,0.00013899803161621094,0.000580906867980957,0.051328372955322325,0.0003917217254638672,0.0005894899368286133,0.006621897220611572,0.14028394222259521,0.0,0.0004839897155761719,0.004319369792938232,0.06710469722747821,1,1,0,9,66,0,1,1,0,56,81,0,0.020689010620117188,0.3605519771575928,0.9109640121459961,0.3982013360257799,3.90686297416687,30.932367742061615,45.00952100753784,16.79268273167891,Other,Web,
24,2409:40f3:c:d46b:59f7:c83e:8106:f1cc,2405:200:1630:1400::b854:b031,57439,443,TCP,121.41413402557373,21,23,7629,10286,363.2857142857143,501.6925773587554,74,1374,447.2173913043478,643.0172055661219,74,2674,2.823584512222645,10.30084535937982,0.0,45.01236391067505,6.069654643535614,14.531536845166572,0.0,45.084980964660645,5.516370415687561,13.99121958934292,0.0,45.71708583831787,121.39309287071228,121.36014914512634,17915,44,147.55283759818707,0.3623960287089161,0.9130434782608695,0.741687730896364,74.0,75.0,244.0,1374.0,74.0,98.0,419.5,1367.0,0.0,0.0004360675811767578,0.054878830909729004,0.6005067825317398,0.0002391338348388672,0.016695499420166016,0.15865612030029297,31.422475743293784,0.0,0.0006530284881591797,0.09970337152481079,26.349672675132812,1,2,0,5,20,0,1,1,0,10,23,0,0.07547616958618164,0.5490919947624207,1.0757479667663574,0.37810402121590914,29.196314096450806,39.73925534884135,45.01236391067505,7.454985373173751,Other,Web,https://assets.msn.com/
25,10.245.159.193,10.245.159.142,54087,53,UDP,0.06206011772155762,1,1,87,176,87.0,0.0,87,87,176.0,0.0,176,176,0.06206011772155762,0.0,0.06206011772155762,0.06206011772155762,0,0,0,0,0,0,0,0,0.0,0.0,263,2,4237.8263151222245,32.22681608457965,1.0,0.4943181818181818,87.0,87.0,87.0,87.0,176.0,176.0,176.0,176.0,0.06206011772155762,0.06206011772155762,0.06206011772155762,0.06206011772155762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06206011772155762,0.06206011772155762,0.06206011772155762,0.0,0,0,0,0,Other,System,
26,10.245.159.193,10.245.159.142,56960,53,UDP,0.06075406074523926,1,1,87,152,87.0,0.0,87,87,152.0,0.0,152,152,0.06075406074523926,0.0,0.06075406074523926,0.06075406074523926,0,0,0,0,0,0,0,0,0.0,0.0,239,2,3933.8934232265,32.919610236205024,1.0,0.5723684210526315,87.0,87.0,87.0,87.0,152.0,152.0,152.0,152.0,0.06075406074523926,0.06075406074523926,0.06075406074523926,0.06075406074523926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06075406074523926,0.06075406074523926,0.06075406074523926,0.0,0,0,0,0,Other,System,
27,10.245.159.193,10.245.159.142,54341,53,UDP,0.061482906341552734,1,1,87,185,87.0,0.0,87,87,185.0,0.0,185,185,0.061482906341552734,0.0,0.061482906341552734,0.061482906341552734,0,0,0,0,0,0,0,0,0.0,0.0,272,2,4423.993857560552,32.52936659970994,1.0,0.4702702702702703,87.0,87.0,87.0,87.0,185.0,185.0,185.0,185.0,0.061482906341552734,0.061482906341552734,0.061482906341552734,0.061482906341552734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061482906341552734,0.061482906341552734,0.061482906341552734,0.0,0,0,0,0,Other,System,
28,10.245.159.193,10.245.159.142,52218,53,UDP,0.05948495864868164,1,1,84,196,84.0,0.0,84,84,196.0,0.0,196,196,0.05948495864868164,0.0,0.05948495864868164,0.05948495864868164,0,0,0,0,0,0,0,0,0.0,0.0,280,2,4707.07228114053,33.6219448652895,1.0,0.42857142857142855,84.0,84.0,84.0,84.0,196.0,196.0,196.0,196.0,0.05948495864868164,0.05948495864868164,0.05948495864868164,0.05948495864868164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05948495864868164,0.05948495864868164,0.05948495864868164,0.0,0,0,0,0,Other,System,
29,10.245.159.193,10.245.159.142,63460,53,UDP,0.060910940170288086,1,1,84,148,84.0,0.0,84,84,148.0,0.0,148,148,0.060910940170288086,0.0,0.060910940170288086,0.060910940170288086,0,0,0,0,0,0,0,0,0.0,0.0,232,2,3808.839583683982,32.834823997275706,1.0,0.5675675675675675,84.0,84.0,84.0,84.0,148.0,148.0,148.0,148.0,0.060910940170288086,0.060910940170288086,0.060910940170288086,0.060910940170288086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060910940170288086,0.060910940170288086,0.060910940170288086,0.0,0,0,0,0,Other,System,
30,10.245.159.193,10.245.159.142,62705,53,UDP,0.06040501594543457,1,1,84,165,84.0,0.0,84,84,165.0,0.0,165,165,0.06040501594543457,0.0,0.06040501594543457,0.06040501594543457,0,0,0,0,0,0,0,0,0.0,0.0,249,2,4122.174228460236,33.10983316032318,1.0,0.509090909090909,84.0,84.0,84.0,84.0,165.0,165.0,165.0,165.0,0.06040501594543457,0.06040501594543457,0.06040501594543457,0.06040501594543457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06040501594543457,0.06040501594543457,0.06040501594543457,0.0,0,0,0,0,Other,System,
