FlowID,SrcIP,DstIP,SrcPort,DstPort,Protocol,FlowDuration,TotFwdPkts,TotBwdPkts,TotLenFwd,TotLenBwd,FwdPktLenMean,FwdPktLenStd,FwdPktLenMin,FwdPktLenMax,BwdPktLenMean,BwdPktLenStd,BwdPktLenMin,BwdPktLenMax,FlowIATMean,FlowIATStd,FlowIATMin,FlowIATMax,FwdIATMean,FwdIATStd,FwdIATMin,FwdIATMax,BwdIATMean,BwdIATStd,BwdIATMin,BwdIATMax,TotalFwdIAT,TotalBwdIAT,TotalBytes,TotalPackets,BytesPerSec,PktsPerSec,FwdBwdPktRatio,FwdBwdByteRatio,FwdPktLenPct25,FwdPktLenPct50,FwdPktLenPct75,FwdPktLenPct90,BwdPktLenPct25,BwdPktLenPct50,BwdPktLenPct75,BwdPktLenPct90,FlowIAT25,FlowIAT50,FlowIAT75,FlowIAT90,FwdIAT25,FwdIAT50,FwdIAT75,FwdIAT90,BwdIAT25,BwdIAT50,BwdIAT75,BwdIAT90,Fwd_SYN,Fwd_FIN,Fwd_RST,Fwd_PSH,Fwd_ACK,Fwd_URG,Bwd_SYN,Bwd_FIN,Bwd_RST,Bwd_PSH,Bwd_ACK,Bwd_URG,MinActive,MeanActive,MaxActive,StdActive,MinIdle,MeanIdle,MaxIdle,StdIdle,SrcPortCat,DstPortCat
149,10.26.253.193,10.26.253.175,56940,53,TCP,0.1406710147857666,7,6,427,438,61.0,12.13024555163073,54,89,73.0,36.92334401612797,54,155,0.01172258456548055,0.022102631991658565,0.0,0.07435011863708496,0.0234451691309611,0.04470325110532217,2.193450927734375e-05,0.12320709228515625,0.026607179641723634,0.029231393897312073,0.0,0.07435011863708496,0.1406710147857666,0.13303589820861816,865,13,6149.099025960269,92.41420501443179,1.1666666666666667,0.9748858447488584,54.0,54.0,61.0,75.2,54.0,54.5,63.25,110.5,0.00016558170318603516,0.002719402313232422,0.00612252950668335,0.039615058898925797,0.001029670238494873,0.0047454833984375,0.007306337356567383,0.06542611122131348,0.005438804626464844,0.006166934967041016,0.047080039978027344,0.06344208717346192,1,1,0,2,6,0,1,1,0,2,6,0,0.1406710147857666,0.1406710147857666,0.1406710147857666,0.0,0,0,0,0,Other,System
150,10.26.253.193,10.26.253.175,54147,53,TCP,0.14042901992797852,7,6,427,640,61.0,12.13024555163073,54,89,106.66666666666667,112.0352127185417,54,357,0.011702418327331543,0.022274519708821123,0.0,0.0756380558013916,0.023404836654663086,0.04477356869942786,3.600120544433594e-05,0.1233360767364502,0.026607179641723634,0.029481973494780173,0.0,0.0756380558013916,0.14042901992797852,0.13303589820861816,1067,13,7598.144603923246,92.57345815464124,1.1666666666666667,0.6671875,54.0,54.0,61.0,75.2,54.0,54.5,63.25,211.5,0.00013554096221923828,0.002719402313232422,0.006152689456939697,0.038470196723938,0.0010170340538024902,0.004689455032348633,0.007086217403411865,0.06543004512786865,0.005438804626464844,0.006166934967041016,0.0457921028137207,0.06369967460632324,1,1,0,2,6,0,1,1,0,2,6,0,0.14042901992797852,0.14042901992797852,0.14042901992797852,0.0,0,0,0,0,Other,System
151,10.26.253.193,10.26.253.175,62028,53,TCP,0.1469252109527588,7,6,427,480,61.0,12.13024555163073,54,89,80.0,52.50079364479487,54,197,0.012243767579396566,0.021949862905173177,0.0,0.07506108283996582,0.024487535158793133,0.044035935544852835,3.504753112792969e-05,0.12262892723083496,0.02771139144897461,0.0285167382115071,0.0,0.07506108283996582,0.1469252109527588,0.13855695724487305,907,13,6173.208764638969,88.48039023187056,1.1666666666666667,0.8895833333333333,54.0,54.0,61.0,75.2,54.0,54.5,63.25,131.5,9.614229202270508e-05,0.003824472427368164,0.007952451705932617,0.03853406906127931,0.0019878745079040527,0.007823586463928223,0.008384466171264648,0.06557106971740723,0.005865812301635742,0.011837959289550781,0.0457921028137207,0.06335349082946777,1,1,0,2,6,0,1,1,0,2,6,0,0.1469252109527588,0.1469252109527588,0.1469252109527588,0.0,0,0,0,0,Other,System
152,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2409:40f3:2a:b3cd::ad,61345,53,TCP,0.08121085166931152,6,6,493,585,82.16666666666667,12.733376963276038,74,109,97.5,46.93168794464283,74,202,0.007382804697210138,0.017531175115331102,0.0,0.06248617172241211,0.016242170333862306,0.027748997939577254,1.71661376953125e-05,0.07164883613586426,0.015417194366455078,0.023778640359634323,0.0,0.06248617172241211,0.08121085166931152,0.07708597183227539,1078,12,13274.088103269598,147.76350393250016,1.0,0.8427350427350427,74.0,75.0,83.5,97.5,74.0,74.5,83.25,144.0,5.459785461425781e-05,0.0013298988342285156,0.0041773319244384766,0.004840850830078125,0.0013298988342285156,0.004045963287353516,0.004168987274169922,0.04465689659118653,0.0,0.005805015563964844,0.008794784545898438,0.041009616851806645,1,1,1,2,5,0,1,1,0,2,6,0,0.08121085166931152,0.08121085166931152,0.08121085166931152,0.0,0,0,0,0,Other,System
153,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2409:40f3:2a:b3cd::ad,55332,53,TCP,0.09820914268493652,6,6,493,569,82.16666666666667,12.733376963276038,74,109,94.83333333333333,40.99762865771087,74,186,0.008928103880448774,0.018867700168727287,1.5974044799804688e-05,0.06761908531188965,0.01894540786743164,0.03288112325464432,1.5974044799804688e-05,0.08461189270019531,0.01889042854309082,0.024992081955327088,0.0011098384857177734,0.06761908531188965,0.0947270393371582,0.0944521427154541,1062,12,10813.657170463124,122.18821661540254,1.0,0.8664323374340949,74.0,75.0,83.5,97.5,74.0,74.5,83.25,136.0,0.0007064342498779297,0.0032660961151123047,0.0041915178298950195,0.012616872787475586,0.0012340545654296875,0.003936052322387695,0.004929065704345703,0.052738761901855474,0.0037851333618164062,0.00469517707824707,0.017242908477783203,0.047468614578247074,1,1,1,2,5,0,1,1,0,2,6,0,0.09820914268493652,0.09820914268493652,0.09820914268493652,0.0,0,0,0,0,Other,System
154,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2409:40f3:2a:b3cd::ad,63530,53,TCP,0.09422993659973145,6,6,493,557,82.16666666666667,12.733376963276038,74,109,92.83333333333333,36.55323363108781,74,174,0.008566357872702858,0.019305536651585756,0.0,0.06872892379760742,0.0184420108795166,0.032837419768356545,2.09808349609375e-05,0.0840609073638916,0.01813340187072754,0.025829535531649368,0.0,0.06872892379760742,0.09221005439758301,0.0906670093536377,1050,12,11142.955602954236,127.34806403376271,1.0,0.8850987432675045,74.0,75.0,83.5,97.5,74.0,74.5,83.25,130.0,0.00012505054473876953,0.0020198822021484375,0.0034459829330444336,0.012002944946289062,0.0011560916900634766,0.003220081329345703,0.003751993179321289,0.051937341690063484,0.0020809173583984375,0.00469517707824707,0.015161991119384766,0.04730215072631837,1,1,1,2,5,0,1,1,0,2,6,0,0.09422993659973145,0.09422993659973145,0.09422993659973145,0.0,0,0,0,0,Other,System
155,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2409:40f3:2a:b3cd::ad,61670,53,TCP,0.09414315223693848,6,6,497,562,82.83333333333333,14.147045235274003,74,113,93.66666666666667,38.4042821686448,74,179,0.008558468385176226,0.018038922270828456,0.0,0.06421804428100586,0.018828630447387695,0.030853345145178037,3.0040740966796875e-05,0.08030295372009277,0.01803760528564453,0.024346591164619638,0.0,0.06421804428100586,0.09414315223693848,0.09018802642822266,1059,12,11248.826652146936,127.46545781469617,1.0,0.8843416370106761,74.0,75.0,83.5,99.5,74.0,74.5,83.25,132.5,7.045269012451172e-05,0.0018990039825439453,0.005777120590209961,0.013182878494262695,0.0018990039825439453,0.0038199424743652344,0.008091211318969727,0.051418256759643566,0.0,0.0049419403076171875,0.02102804183959961,0.04694204330444336,1,1,1,2,5,0,1,1,0,2,6,0,0.09414315223693848,0.09414315223693848,0.09414315223693848,0.0,0,0,0,0,Other,System
156,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2409:40f3:2a:b3cd::ad,54425,53,TCP,0.0936429500579834,6,6,497,568,82.83333333333333,14.147045235274003,74,113,94.66666666666667,40.62702986381795,74,185,0.008512995459816673,0.018059406573059846,0.0,0.06456995010375977,0.018022584915161132,0.03135918454667638,3.504753112792969e-05,0.0806281566619873,0.01803760528564453,0.02398005829063243,0.0,0.06456995010375977,0.09011292457580566,0.09018802642822266,1065,12,11372.986427067448,128.14632593878812,1.0,0.875,74.0,75.0,83.5,99.5,74.0,74.5,83.25,135.5,0.0002480745315551758,0.003454923629760742,0.004259467124938965,0.012391090393066406,0.0006468296051025391,0.003695964813232422,0.005106925964355469,0.050419664382934576,0.0037851333618164062,0.004590034484863281,0.017242908477783203,0.045639133453369146,1,1,1,2,5,0,1,1,0,2,6,0,0.0936429500579834,0.0936429500579834,0.0936429500579834,0.0,0,0,0,0,Other,System
157,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2409:40f3:2a:b3cd::ad,53920,53,TCP,0.08702611923217773,6,6,497,556,82.83333333333333,14.147045235274003,74,113,92.66666666666667,36.18317595543849,74,173,0.007911465384743431,0.01757551665449935,0.0,0.06258010864257812,0.017405223846435548,0.030722644947918903,2.002716064453125e-05,0.07880687713623047,0.016757774353027343,0.023465996414236603,0.0,0.06258010864257812,0.08702611923217773,0.08378887176513672,1053,12,12099.815656385783,137.88963710980948,1.0,0.8938848920863309,74.0,75.0,83.5,99.5,74.0,74.5,83.25,129.5,0.00024211406707763672,0.00185394287109375,0.0029305219650268555,0.011781930923461914,0.00185394287109375,0.0030701160430908203,0.003275156021118164,0.04859418869018556,0.0016379356384277344,0.0049419403076171875,0.014628887176513672,0.043399620056152347,1,1,1,2,5,0,1,1,0,2,6,0,0.08702611923217773,0.08702611923217773,0.08702611923217773,0.0,0,0,0,0,Other,System
158,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2409:40f3:2a:b3cd::ad,64334,53,TCP,0.2641308307647705,6,6,493,558,82.16666666666667,12.733376963276038,74,109,93.0,36.92334401612797,74,175,0.02401189370588823,0.04267129474910749,0.0,0.13673901557922363,0.0528261661529541,0.07178484402202871,4.38690185546875e-05,0.18357586860656738,0.05226278305053711,0.06264500352531421,0.0,0.13673901557922363,0.2641308307647705,0.26131391525268555,1051,12,3979.088684788937,45.43203065410775,1.0,0.8835125448028673,74.0,75.0,83.5,97.5,74.0,74.5,83.25,130.5,7.236003875732422e-05,0.00017213821411132812,0.02514946460723877,0.0739591121673584,0.00017213821411132812,0.0028128623962402344,0.07752609252929688,0.14115595817565918,0.0,0.003883838653564453,0.12069106101989746,0.13031983375549316,1,1,1,2,5,0,1,1,0,2,6,0,0.2641308307647705,0.2641308307647705,0.2641308307647705,0.0,0,0,0,0,Other,System
159,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2409:40f3:2a:b3cd::ad,52490,53,TCP,0.0828561782836914,6,6,493,760,82.16666666666667,12.733376963276038,74,109,126.66666666666667,112.0352127185417,74,377,0.007532379843971946,0.01740808892041238,0.0,0.061708927154541016,0.016571235656738282,0.029197408779832765,2.4080276489257812e-05,0.07487082481384277,0.015708208084106445,0.023569596947983152,0.0,0.061708927154541016,0.0828561782836914,0.07854104042053223,1253,12,15122.58984127715,144.82927222292562,1.0,0.6486842105263158,74.0,75.0,83.5,97.5,74.0,74.5,83.25,231.5,6.902217864990234e-05,0.00031304359436035156,0.0037091970443725586,0.010753870010375977,0.00031304359436035156,0.0033311843872070312,0.004317045211791992,0.046649312973022466,0.0,0.00286102294921875,0.013971090316772461,0.042613792419433597,1,1,1,2,5,0,1,1,0,2,6,0,0.0828561782836914,0.0828561782836914,0.0828561782836914,0.0,0,0,0,0,Other,System
160,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2409:40f3:2a:b3cd::ad,54676,53,TCP,0.08963394165039062,6,6,493,600,82.16666666666667,12.733376963276038,74,109,100.0,52.50079364479487,74,217,0.008148540150035511,0.01740254665032769,0.0,0.061708927154541016,0.017926788330078124,0.029749313817411888,4.38690185546875e-05,0.07711505889892578,0.017119598388671876,0.023634518998876513,0.0,0.061708927154541016,0.08963394165039062,0.08559799194335938,1093,12,12194.041452100268,133.8778567476699,1.0,0.8216666666666667,74.0,75.0,83.5,97.5,74.0,74.5,83.25,151.5,9.489059448242188e-05,0.0001659393310546875,0.006007552146911621,0.01288294792175293,0.0001480579376220703,0.004015922546386719,0.008311033248901367,0.04959344863891602,0.0,0.00286102294921875,0.02102804183959961,0.04543657302856446,1,1,1,2,5,0,1,1,0,2,6,0,0.08963394165039062,0.08963394165039062,0.08963394165039062,0.0,0,0,0,0,Other,System
161,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2409:40f3:2a:b3cd::ad,53615,53,TCP,0.11791300773620605,7,6,563,552,80.42857142857143,10.821369636803214,74,105,92.0,34.70350606687072,74,169,0.009826083978017172,0.019136963802777116,0.0,0.05997896194458008,0.019652167956034344,0.03932714465036569,3.886222839355469e-05,0.10752415657043457,0.023037815093994142,0.02534349952714035,0.0,0.05997896194458008,0.11791300773620605,0.1151890754699707,1115,13,9456.123810313347,110.25077088257714,1.1666666666666667,1.019927536231884,74.0,74.0,81.0,93.60000000000001,74.0,74.5,83.25,127.5,0.00012826919555664062,0.0014854669570922852,0.0036539435386657715,0.03971374034881593,0.000788271427154541,0.003133058547973633,0.0038411617279052734,0.05573749542236328,0.003759145736694336,0.0041620731353759766,0.04728889465332031,0.05490293502807617,1,1,0,2,6,0,1,1,0,2,6,0,0.11791300773620605,0.11791300773620605,0.11791300773620605,0.0,0,0,0,0,Other,System
162,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2409:40f3:2a:b3cd::ad,59268,53,TCP,0.15545296669006348,7,6,563,517,80.42857142857143,10.821369636803214,74,105,86.16666666666667,21.820606978012524,74,134,0.012954413890838623,0.027884166643013217,0.0,0.09811902046203613,0.025908827781677246,0.05196368284309219,2.002716064453125e-05,0.14202499389648438,0.030272388458251955,0.03750082088704813,0.0,0.09811902046203613,0.15545296669006348,0.15136194229125977,1080,13,6947.438977818063,83.62658028855076,1.1666666666666667,1.0889748549323017,74.0,74.0,81.0,93.60000000000001,74.0,74.5,83.25,110.0,0.00010311603546142578,0.001957416534423828,0.004214227199554443,0.03709514141082765,0.0012412071228027344,0.0041010379791259766,0.004713714122772217,0.07346844673156738,0.0036499500274658203,0.005518913269042969,0.044074058532714844,0.07650103569030763,1,1,0,2,6,0,1,1,0,2,6,0,0.15545296669006348,0.15545296669006348,0.15545296669006348,0.0,0,0,0,0,Other,System
163,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2409:40f3:2a:b3cd::ad,49828,53,TCP,0.16754388809204102,7,6,563,505,80.42857142857143,10.821369636803214,74,105,84.16666666666667,17.45868138077889,74,122,0.013961990674336752,0.030778123626252388,0.0,0.10964417457580566,0.027923981348673504,0.056024923289602215,3.600120544433594e-05,0.1531059741973877,0.03275322914123535,0.041649307207779804,0.0,0.10964417457580566,0.16754388809204102,0.16376614570617676,1068,13,6374.449179628022,77.59160986438604,1.1666666666666667,1.114851485148515,74.0,74.0,81.0,93.60000000000001,74.0,74.5,83.25,104.0,0.0001475214958190918,0.0019195079803466797,0.0045432448387146,0.03668951988220216,0.0010524988174438477,0.004229545593261719,0.005519390106201172,0.07944989204406738,0.0036499500274658203,0.006153106689453125,0.04431891441345215,0.08351407051086426,1,1,0,2,6,0,1,1,0,2,6,0,0.16754388809204102,0.16754388809204102,0.16754388809204102,0.0,0,0,0,0,Other,System
164,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2409:40f3:2a:b3cd::ad,55365,53,TCP,0.14967083930969238,7,6,574,557,82.0,14.461772268392872,74,116,92.83333333333333,36.55323363108781,74,174,0.012472569942474365,0.02647761001402675,0.0,0.09277009963989258,0.02494513988494873,0.04952687795388686,4.00543212890625e-05,0.1355879306793213,0.029255008697509764,0.035604042564947744,0.0,0.09277009963989258,0.14967083930969238,0.14627504348754883,1131,13,7556.582198752718,86.8572666523301,1.1666666666666667,1.030520646319569,74.0,74.0,81.0,98.00000000000001,74.0,74.5,83.25,130.0,0.00015997886657714844,0.001745462417602539,0.0045043230056762695,0.03663189411163331,0.0009564757347106934,0.004138946533203125,0.005436718463897705,0.0705864429473877,0.0030329227447509766,0.006153106689453125,0.04431891441345215,0.07338962554931641,1,1,0,2,6,0,1,1,0,2,6,0,0.14967083930969238,0.14967083930969238,0.14967083930969238,0.0,0,0,0,0,Other,System
165,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2409:40f3:2a:b3cd::ad,57830,53,TCP,0.14902687072753906,7,6,574,528,82.0,14.461772268392872,74,116,88.0,25.852143689321654,74,145,0.012418905893961588,0.025771861022230613,0.0,0.09019708633422852,0.024837811787923176,0.04860453534607071,1.6927719116210938e-05,0.13341403007507324,0.02891883850097656,0.034558505382797464,0.0,0.09019708633422852,0.14902687072753906,0.1445941925048828,1102,13,7394.6396017047855,87.23259058272433,1.1666666666666667,1.0871212121212122,74.0,74.0,81.0,98.00000000000001,74.0,74.5,83.25,115.5,0.00011247396469116211,0.0018925666809082031,0.004730641841888428,0.03662357330322267,0.0015755891799926758,0.004519462585449219,0.0056018829345703125,0.06968092918395996,0.0039250850677490234,0.006153106689453125,0.04431891441345215,0.07184581756591797,1,1,0,2,6,0,1,1,0,2,6,0,0.14902687072753906,0.14902687072753906,0.14902687072753906,0.0,0,0,0,0,Other,System
166,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2409:40f3:2a:b3cd::ad,58440,53,TCP,0.14871501922607422,7,6,574,516,82.0,14.461772268392872,74,116,86.0,21.45538005567213,74,133,0.012392918268839518,0.025782721127658413,0.0,0.09019708633422852,0.024785836537679035,0.04869818774957484,5.1975250244140625e-05,0.1335749626159668,0.02891883850097656,0.034558505382797464,0.0,0.09019708633422852,0.14871501922607422,0.1445941925048828,1090,13,7329.454722680022,87.41551504113788,1.1666666666666667,1.1124031007751938,74.0,74.0,81.0,98.00000000000001,74.0,74.5,83.25,109.5,0.0001786351203918457,0.0019549131393432617,0.004521489143371582,0.0366605043411255,0.0013663768768310547,0.0044754743576049805,0.005474209785461426,0.06962847709655762,0.0039250850677490234,0.006153106689453125,0.04431891441345215,0.07184581756591797,1,1,0,2,6,0,1,1,0,2,6,0,0.14871501922607422,0.14871501922607422,0.14871501922607422,0.0,0,0,0,0,Other,System
167,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,64:ff9b::3498:8fcf,56653,443,TCP,9.878336906433105,20,16,8778,7414,438.9,514.7190398654396,74,1374,463.375,514.0330576675007,74,1354,0.28223819732666017,1.2781371883228954,0.0,7.693202018737793,0.5199124687596371,1.6992263253419497,0.0,7.693341016769409,0.6024274667104085,1.9164132694448035,0.0,7.73884391784668,9.878336906433105,9.036412000656128,16192,36,1639.1423124529417,3.6443381452758095,1.25,1.1839762611275964,74.0,86.0,802.0,1374.0,74.0,217.5,602.75,1354.0,0.0,0.00013899803161621094,0.006936907768249512,0.32760038375854494,5.352497100830078e-05,0.002173900604248047,0.3217204809188843,0.397756004333496,0.0,0.0,0.15233254432678223,0.5303271293640135,1,1,1,5,19,0,1,1,0,7,16,0,0.5014970302581787,1.0925674438476562,1.6836378574371338,0.5910704135894775,7.693202018737793,7.693202018737793,7.693202018737793,0.0,Other,Web
168,10.26.253.193,172.105.55.233,51407,443,TCP,2.7077369689941406,16,15,3422,1995,213.875,287.4780154637916,54,976,133.0,114.82856787402689,54,418,0.09025789896647135,0.24511640892420647,0.0,1.3357510566711426,0.1805157979329427,0.3258285530850494,7.700920104980469e-05,1.3369879722595215,0.1864417110170637,0.3617829206812382,0.0,1.3801589012145996,2.7077369689941406,2.6101839542388916,5417,31,2000.5635931514742,11.448674799279251,1.0666666666666667,1.7152882205513784,54.0,91.0,156.0,653.0,54.0,93.0,114.0,327.4,0.0003775358200073242,0.044189453125,0.054709017276763916,0.08611800670623782,0.055643439292907715,0.0843961238861084,0.10124504566192627,0.33565425872802723,0.0,0.03231692314147949,0.15201979875564575,0.45703473091125524,0,0,0,10,16,0,0,0,0,9,15,0,0.10521197319030762,0.685992956161499,1.2667739391326904,0.5807809829711914,1.3357510566711426,1.3357510566711426,1.3357510566711426,0.0,Other,Web
169,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2406:2600:7:100::2d,56578,443,TCP,13.356416940689087,7,6,2592,1222,370.2857142857143,473.12750147614673,74,1374,203.66666666666666,204.58223013959176,74,628,1.1130347450574238,3.5918519544734586,0.0,13.025183916091919,2.2260694901148477,4.878008655008462,0.0,13.133376836776733,2.6572896003723145,5.219551072141001,0.0,13.096021890640259,13.356416940689087,13.286448001861572,3814,13,285.555625953919,0.9733149285267296,1.1666666666666667,2.121112929623568,74.0,86.0,455.0,1012.8000000000002,74.0,80.0,236.0,457.0,9.60230827331543e-05,0.002497076988220215,0.07240623235702515,0.10508472919464112,0.018091797828674316,0.07046747207641602,0.0787208080291748,6.6073174476623535,0.0,0.07808613777160645,0.11233997344970703,7.9025491237640395,1,1,1,2,6,0,1,1,0,2,6,0,0.07110905647277832,0.16561651229858398,0.26012396812438965,0.09450745582580566,13.025183916091919,13.025183916091919,13.025183916091919,0.0,Other,Web
170,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2600:9000:2179:1400:1c:bccb:f100:93a1,50917,443,TCP,13.315193891525269,11,10,2617,6945,237.9090909090909,363.588292277119,74,1294,694.5,1105.3963316385666,74,3734,0.6657596945762634,2.814776501548159,0.0,12.93374490737915,1.3315193891525268,3.86775137667148,0.0,12.93374490737915,1.4753715462154813,4.064957548367055,0.0,12.970582008361816,13.315193891525269,13.278343915939331,9562,21,718.1269816946439,1.5771456406178122,1.1,0.37681785457163425,74.0,74.0,112.0,581.0,74.0,111.0,922.75,1537.999999999999,9.334087371826172e-05,0.0010350942611694336,0.036509037017822266,0.05652081966400167,0.009340047836303711,0.036754488945007324,0.04390972852706909,1.4625025749206497,0.0,0.0022649765014648438,0.04125785827636719,2.8022626876831076,1,1,0,2,10,0,1,1,0,4,10,0,0.036622047424316406,0.19072449207305908,0.34482693672180176,0.15410244464874268,12.93374490737915,12.93374490737915,12.93374490737915,0.0,Other,Web
171,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,64:ff9b::3454:cace,58321,443,TCP,13.31157112121582,9,9,2690,2241,298.8888888888889,429.3365539331701,74,1374,249.0,394.4853186959772,74,1354,0.7830335953656364,3.0930770321188894,0.0,13.15517807006836,1.6639463901519775,4.343313591573855,0.0,13.15517807006836,1.6597929894924164,4.358775490763763,0.0,13.191931962966919,13.31157112121582,13.278343915939331,4931,18,370.4296025689283,1.3522070262098378,1.0,1.2003569834895136,74.0,74.0,138.0,852.4000000000001,74.0,86.0,136.0,473.20000000000016,0.0,0.00015997886657714844,0.03308606147766113,0.04029240608215332,0.0014548897743225098,0.03502953052520752,0.0400080680847168,3.9786436080932592,0.0,0.0010069608688354492,0.03950899839401245,3.990884923934934,1,1,0,2,8,0,1,1,0,3,9,0,0.03681302070617676,0.07819652557373047,0.11958003044128418,0.04138350486755371,13.15517807006836,13.15517807006836,13.15517807006836,0.0,Other,Web
172,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2404:6800:4002:80f::200e,54196,443,UDP,6.6186299324035645,20,29,8978,8101,448.9,459.9325928872621,93,1292,279.3448275862069,392.3903120057945,83,1292,0.13788812359174094,0.6800525015536509,0.0,4.760129928588867,0.34345126152038574,1.072574524790363,5.507469177246094e-05,4.852747917175293,0.2293521761894226,0.9020171209567412,0.0,4.86759090423584,6.525573968887329,6.421860933303833,17079,49,2580.4434111634546,7.403344876574113,0.6896551724137931,1.108258239723491,96.25,118.5,699.5,1292.0,86.0,90.0,131.0,1051.9999999999998,0.0002237558364868164,0.0017654895782470703,0.06811046600341797,0.10149838924407963,0.00760495662689209,0.026665925979614258,0.1419299840927124,0.2864461898803708,0.0,0.018096566200256348,0.07155096530914307,0.12577931880950935,0,0,0,0,0,0,0,0,0,0,0,0,0.24374103546142578,0.9292500019073486,1.6147589683532715,0.6855089664459229,4.760129928588867,4.760129928588867,4.760129928588867,0.0,Other,Web
173,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,64:ff9b::bca6:c726,57184,443,TCP,13.325731039047241,28,27,13373,3144,477.60714285714283,541.6802786097107,74,1374,116.44444444444444,80.04643713973428,74,452,0.24677279701939336,1.1871258393187043,0.0,7.124375104904175,0.49354559403878673,1.6601462455196578,0.0,7.149739980697632,0.5096467641683725,1.6906820787170114,0.0,7.18651008605957,13.325731039047241,13.250815868377686,16517,55,1239.4817178586045,4.127353301581597,1.037037037037037,4.253498727735369,83.0,137.5,901.0,1374.0,74.0,86.0,115.0,197.20000000000013,0.0,0.0001710653305053711,0.020960569381713867,0.07343411445617677,5.793571472167969e-05,0.0007228851318359375,0.07186710834503174,0.15679225921630863,0.0,0.000989079475402832,0.0211411714553833,0.19698941707611084,1,1,1,13,27,0,1,1,0,11,27,0,0.07050204277038574,0.28574927647908527,0.5852649211883545,0.2184354657844567,5.3441081047058105,6.234241604804993,7.124375104904175,0.8901335000991821,Other,Web
174,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,64:ff9b::23d4:682c,59322,443,TCP,13.516103982925415,3,3,223,258,74.33333333333333,0.4714045207910317,74,75,86.0,9.797958971132712,74,98,2.703220796585083,5.095725681177323,0.0,12.890834093093872,6.7580519914627075,6.43934690952301,0.31870508193969727,13.197398900985718,6.604735016822815,6.604735016822815,0.0,13.20947003364563,13.516103982925415,13.20947003364563,481,6,35.58717812526719,0.44391490384948673,1.0,0.8643410852713178,74.0,74.0,74.5,74.8,80.0,86.0,92.0,95.6,6.914138793945312e-05,0.3065648078918457,0.3186359405517578,7.861954832077028,3.5383785367012024,6.7580519914627075,9.977725446224213,11.909529519081115,3.3023675084114075,6.604735016822815,9.907102525234222,11.888523030281068,0,1,1,0,3,0,0,1,0,1,3,0,0.3065648078918457,0.3126349449157715,0.31870508193969727,0.006070137023925781,12.890834093093872,12.890834093093872,12.890834093093872,0.0,Other,Web
175,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,64:ff9b::23f4:9a08,65087,443,TCP,13.207267999649048,3,2,223,160,74.33333333333333,0.4714045207910317,74,75,80.0,6.0,74,86,3.301816999912262,5.672753536108314,0.00047588348388671875,13.127273082733154,6.603633999824524,6.558286070823669,0.04534792900085449,13.161920070648193,13.172145128250122,0.0,13.172145128250122,13.172145128250122,13.207267999649048,13.172145128250122,383,5,28.999184389245173,0.378579430668997,1.5,1.39375,74.0,74.0,74.5,74.8,77.0,80.0,83.0,84.8,0.026104211807250977,0.03975951671600342,3.3154723048210144,9.2025527715683,3.324490964412689,6.603633999824524,9.882777035236359,11.85026285648346,13.172145128250122,13.172145128250122,13.172145128250122,13.172145128250122,0,1,0,0,3,0,0,1,0,0,2,0,0.03464698791503906,0.03999745845794678,0.04534792900085449,0.005350470542907715,13.127273082733154,13.127273082733154,13.127273082733154,0.0,Other,Web
